,IDs,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
2532,CHEMBL4070603,350.0,nM,O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ccnc3[nH]ccc23)c1CO,6.455931956,425.1539551,4,2,5.042800000000004,True
2533,CHEMBL3402356,350.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOC(CNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)C3)cc2)n1,6.455931956,997.346897212,12,6,9.158720000000002,False
2534,CHEMBL4129781,359.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,6.444905551,598.3016016960001,11,2,3.9304000000000032,False
2535,CHEMBL4638802,360.0,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(N)c1=O,6.443697499,433.21138972399996,7,2,2.1085000000000003,True
2536,CHEMBL3983885,360.0,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CC(O)C5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.443697499,585.237604472,6,2,5.333620000000005,False
2537,CHEMBL4550702,360.0,nM,Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1,6.443697499,406.08236469600007,7,1,3.150400000000001,True
2538,CHEMBL3930113,360.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2c1cccc(N)c1,6.443697499,425.18517497600004,6,3,4.428500000000002,True
2539,CHEMBL3589166,360.0,nM,COc1cccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCOCC5)cc4c3c2)c1,6.443697499,429.168856216,4,2,3.5680000000000023,True
2540,CHEMBL5189322,360.3,nM,Cc1ccc(NC(=O)c2cccc(-c3ccco3)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.443335738,504.1909886280001,7,4,5.875420000000004,False
2541,CHEMBL4129387,364.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,6.438898616,570.2703015680001,11,2,2.8865000000000007,False
2542,CHEMBL4068683,365.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C,6.437707136,548.278741012,5,3,7.087040000000006,False
2543,CHEMBL3924792,365.0,nM,[C-]#[N+]/C(=C\C1CC1)C(=O)N1CCC(n2nc(-c3ccc(Oc4ccc(Cl)c(Cl)c4)c(OC)c3)c3c(N)ncnc32)CC1,6.437707136,603.155243084,8,1,6.559890000000005,False
2544,CHEMBL3958072,365.77,nM,CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-c4cc[nH]c(=O)c4)c3CO)ncc2c1,6.436791918,419.164519784,5,2,3.669900000000002,True
2545,CHEMBL4785298,369.0,nM,c1nc2c(Nc3ccc(N4CCOCC4)cc3)nc(-c3ccc4cn[nH]c4c3)cc2[nH]1,6.432973634,411.1807582920001,6,3,4.081400000000002,True
2546,CHEMBL4240731,370.0,nM,C/C=C/C(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1C,6.431798276,445.23654185199996,3,4,4.632620000000004,True
2547,CHEMBL4087095,377.0,nM,COCCC(=O)N1CCN[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,6.42365865,568.215821384,9,3,3.154000000000001,True
2548,CHEMBL3622201,379.0,nM,CC(=O)Nc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,6.42136079,469.211389724,4,3,3.4330000000000016,True
2549,CHEMBL4575729,385.9,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(c5ccccc5)CC4)cc3)ncc2F)c1,6.413525221,629.204293484,9,3,6.446500000000005,False
2550,CHEMBL4075253,387.0,nM,Cn1cc(-c2nccc(N3CCn4c(cc5c4CCCC5)C3=O)c2CO)cc(Nc2ccc(N3CCN(C4COC4)CC3)cn2)c1=O,6.412289035,636.31725176,11,2,2.939700000000001,False
2551,CHEMBL3605104,387.1,nM,CCCCn1cc(-c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.412176829,440.167082388,6,1,7.001400000000006,True
2552,CHEMBL5196392,387.6,nM,C=CC(=O)NCCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4ccc5cnccc5c4)ccc3C)cn2)c1,6.411616232,614.23900144,8,5,5.212220000000003,False
2553,CHEMBL5183177,390.0,nM,O=C(CNc1ccccc1)NC1CCCN(c2ncnc3[nH]ccc23)C1,6.408935393,350.185509324,5,3,2.1549999999999994,True
2554,CHEMBL3975009,396.0,nM,Cc1c(-c2ncnc3[nH]c(-c4cccc(CN5CCNCC5)c4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.402304814,584.289974392,6,2,5.922120000000006,False
2555,CHEMBL4126358,396.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(CC)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,6.402304814,584.2859516320001,11,2,3.3694000000000015,False
2556,CHEMBL3358343,400.0,nM,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(Cl)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,6.397940009,622.2459166599999,9,2,5.269900000000005,False
2557,CHEMBL4552458,400.0,nM,O=C(Nc1ccccc1)Nc1cccc([C@@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1,6.397940009,412.20115938800006,4,3,4.985900000000003,True
2558,CHEMBL2057914,400.0,nM,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3cn4ccnc4c(Nc4ccccc4)n3)c2)cc1,6.397940009,461.22156048400007,5,2,6.6897000000000055,True
2559,CHEMBL3622198,404.0,nM,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,6.393618635,442.200490692,4,2,3.483200000000002,True
2560,CHEMBL5085223,407.1,nM,CCNC(=O)CNc1ncnc2[nH]cc(C(=O)c3ccc(Oc4ccccc4)cc3Cl)c12,6.390298898,449.12546718,6,3,4.182600000000002,True
2561,CHEMBL5204121,407.2,nM,Cc1ccc(NC(=O)c2ccc3cnccc3c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.390192231,489.1913229760001,7,4,5.1636200000000025,True
2562,CHEMBL4876114,408.0,nM,CN(C)C/C=C/C(=O)N1CCc2nn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c3c2C1,6.389339837,484.222288756,6,2,3.2231000000000014,True
2563,CHEMBL3605113,408.7,nM,CNC(=O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)c5cccc(Cl)c5)cc4)csc23)cn1,6.388595362,516.113522592,7,3,5.060700000000003,False
2564,CHEMBL4643297,410.0,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(NC(=O)C2(O)CC2)c1=O,6.387216143,517.2325190919998,8,3,1.9896999999999998,True
2565,CHEMBL3904241,410.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC21CNC1,6.387216143,375.16952491200004,6,3,2.5553999999999997,True
2566,CHEMBL410295,410.0,nM,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,6.387216143,530.2542575800002,9,1,4.693840000000004,True
2567,CHEMBL5189642,410.0,nM,Cc1ccc(NC(=O)c2ccc3ncccc3c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.387216143,489.1913229760001,7,4,5.1636200000000025,True
2568,CHEMBL3891638,415.0,nM,Cc1c(-c2ncnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.381951903,585.27398998,6,1,6.349120000000006,False
2569,CHEMBL4209048,417.4,nM,CCC(=O)NC1CCc2c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc3n2C1,6.379447555,427.20082504000015,6,2,4.313800000000002,True
2570,CHEMBL4249872,420.4,nM,C=CC(=O)N1CCCC(Cn2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,6.376337293,410.21787207200003,9,1,1.3429999999999995,True
2571,CHEMBL3605112,420.9,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)c5cccc(Cl)c5)cc4)csc23)cn1,6.375821074,459.092058876,6,2,5.851700000000004,True
2572,CHEMBL3745919,421.0,nM,CN(C)CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6.375717904,471.2382731680001,8,1,3.592900000000001,True
2573,CHEMBL4239634,430.0,nM,C=CC(=O)N[C@@H]1CCCN(c2ccc(C(N)=O)c(Oc3ccc(Oc4ccccc4)cc3)n2)C1,6.366531544,458.195405312,6,2,4.036100000000002,True
2574,CHEMBL4859613,433.0,nM,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(F)cc5)cc4)[nH]c23)CC1,6.363512104,485.186317848,5,2,4.089000000000002,True
2575,CHEMBL4543893,434.0,nM,C=CC(=O)N1CCC[C@H]1COc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)nc2[nH]cc(-c3cncc(NC)n3)c12,6.36251027,596.297185012,10,3,3.4245,True
2576,CHEMBL3622199,436.0,nM,COc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)cc1,6.360513511,442.200490692,4,2,3.483200000000002,True
2577,CHEMBL4066104,437.0,nM,C=CC(=O)Nc1cc(Nc2ncc(C(=O)Nc3cc(NC(=O)c4cc(OC)c(OC)c(OC)c4)ccc3C)c(NC)n2)ccc1C,6.359518563,625.2648818399998,10,5,5.5336400000000046,False
2578,CHEMBL4205977,440.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ccnc(Nc2ccc3cn[nH]c3c2)n1,6.356547324,476.2324595160001,5,3,6.621720000000005,True
2579,CHEMBL5193711,444.5,nM,Cc1ccc(NC(=O)OCc2ccccc2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.352128235,468.1909886280001,7,4,5.1118200000000025,True
2580,CHEMBL4640845,445.0,nM,C=CC(=O)NCCOc1cc(Cc2c(C)cc(C)cc2C)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,6.351639989,528.2336826400001,3,3,6.845860000000005,False
2581,CHEMBL3605109,454.2,nM,CC(=O)n1cc(-c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.34275287,426.115046816,7,1,5.861400000000003,True
2582,CHEMBL3612989,455.7,nM,CNC(=O)CN1C=C(c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)CCC1,6.341320971,470.17764707199996,6,2,5.520500000000005,True
2583,CHEMBL1090672,456.0,nM,COc1ccccc1/C=C/c1nc2ccccc2c(=O)[nH]1,6.341035157,278.105527688,3,1,3.102100000000001,True
2584,CHEMBL4578569,460.0,nM,O=C(Nc1cccc(C2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1C(F)(F)F,6.337242168,480.18854401600004,4,3,6.004700000000003,True
2585,CHEMBL3589164,461.0,nM,NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,6.336299075,467.080346828,3,2,4.866200000000004,True
2586,CHEMBL4217006,463.6,nM,C=CC(=O)NC1Cn2c(c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1=C,6.333856573,423.1695249120001,6,2,4.1704000000000025,True
2587,CHEMBL4113883,469.9,nM,CC(C)(C)c1ccc(C(=O)N[C@@H]2CCCN(c3nc(C(N)=O)c(Nc4ccccn4)s3)C2)cc1,6.327994555,478.2150952,7,3,4.076900000000002,True
2588,CHEMBL3898115,470.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2c1cc(N)ccc1Cl,6.327902142,459.146202624,6,3,5.081900000000003,True
2589,CHEMBL3358406,472.0,nM,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4)cn(C)c3=O)nc2)CC1,6.326058001,576.264902516,8,1,5.2633000000000045,False
2590,CHEMBL3926833,480.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c(=O)c1cc(N)ccc12,6.318758763,411.133139404,6,3,3.3162000000000003,True
2591,CHEMBL5198129,480.0,nM,Nc1ncnc(N2CCC[C@@H](NC(=O)CNc3cc(Cl)cc(Cl)c3)C2)n1,6.318758763,395.10281358800006,7,3,1.9576999999999996,True
2592,CHEMBL4241272,481.2,nM,C=CC(=O)N1CCCC(Cn2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,6.317674381,366.19165732400006,8,1,1.2335999999999996,True
2593,CHEMBL3401284,490.0,nM,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccnnc2)n1,6.30980392,472.1681450080001,8,2,4.481920000000003,True
2594,CHEMBL3969979,490.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC21CCN(Cc2ccccc2)CC1,6.30980392,479.23212516800004,6,2,4.858100000000004,True
2595,CHEMBL4873676,494.0,nM,C=CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(F)cc5)cc4)[nH]c23)CC1,6.306273051,473.186317848,5,2,4.251700000000002,True
2596,CHEMBL4282745,500.0,nM,C=CC(=O)N[C@@H]1CCN(c2ncc(C(N)=O)c(N)n2)C1,6.301029996,276.133473752,6,3,-0.9613999999999989,True
2597,CHEMBL4542554,500.0,nM,O=C(Nc1cccc(C2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1F,6.301029996,430.19173757600004,4,3,5.125000000000003,True
2598,CHEMBL4869123,505.0,nM,CC#CC(=O)N1CC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(F)cc5)cc4)[nH]c23)C1,6.296708622,457.15501772,5,2,3.3088000000000015,True
2599,CHEMBL5200377,506.7,nM,Cc1ccc(NC(=O)c2cccc(-c3ccc(F)nc3)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.295249096,533.1975512280001,7,4,5.816520000000004,False
2600,CHEMBL3947976,510.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC21CNC1,6.292429824,361.15387484800004,6,3,2.1652999999999993,True
2601,CHEMBL3913119,515.0,nM,Cc1c(-c2ncnc3[nH]c(-c4cccc(CN5CCNCC5)c4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,6.288192771,568.2950597720001,5,2,6.085820000000005,False
2602,CHEMBL3685424,518.0,nM,C=CC(=O)Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)c(F)c3)ncc2Cl)c1,6.28567024,453.13678081200004,6,2,4.640800000000003,True
2603,CHEMBL4127317,518.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,6.28567024,570.2703015680001,11,2,3.1518000000000015,False
2604,CHEMBL5203006,520.0,nM,CCN1CCN(Cc2ccc(-c3ccnc(Nc4cnn(C)c4)n3)cc2C)C(=O)C1,6.283996656,405.227708484,7,1,2.5932200000000005,True
2605,CHEMBL4100228,526.0,nM,Nc1cccc(-c2n[nH]c(NCc3c(F)cccc3Cl)n2)c1,6.279014256,317.08435131600004,4,3,3.458500000000001,True
2606,CHEMBL4855825,527.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cc2c(ncn2C)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.278189385,602.3005390760001,7,2,6.7095200000000075,False
2607,CHEMBL3605108,527.6,nM,CN(C)S(=O)(=O)n1cc(-c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.277695213,491.10858153199996,8,1,4.855800000000004,True
2608,CHEMBL4859682,545.0,nM,CC(=O)Nc1cccc(-c2cc3[nH]cnc3c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)c1C,6.263603498,470.206638692,6,3,4.107720000000003,True
2609,CHEMBL215943,545.0,nM,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,6.263603498,535.2195097960001,6,2,5.6204200000000055,False
2610,CHEMBL4850428,550.0,nM,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(OC)cc5)cc4)[nH]c23)C1,6.259637311,483.19065428,6,2,3.5684000000000022,True
2611,CHEMBL3904180,550.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2c1cccnc1,6.259637311,411.16952491200004,6,2,4.2413000000000025,True
2612,CHEMBL4564014,550.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)ccc3oc4ccc(-c5ccc(F)nc5)cc4c32)c1,6.259637311,425.11756959200005,5,1,5.062500000000003,True
2613,CHEMBL4245876,550.0,nM,Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1-n1cnc2ccccc2c1=O,6.259637311,394.142975816,4,2,3.941320000000001,True
2614,CHEMBL4445919,550.0,nM,O=C(Nc1cccc(C2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1N1CCCCC1,6.259637311,495.27465867600006,5,3,5.976200000000005,True
2615,CHEMBL5206366,558.0,nM,C=CC(=O)N[C@H]1CCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3[C@@H]1CN=C(CC(C)C)C=C1C,6.253365801,520.225659884,6,3,4.416900000000004,True
2616,CHEMBL4875477,571.0,nM,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccc3)cc2)c(C(N)=O)n1N,6.243363892,458.206638692,6,3,2.8547,True
2617,CHEMBL3402590,574.0,nM,CN(C)C(=O)N1CCC(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)CC1,6.241088108,580.259817136,6,2,5.298800000000005,False
2618,CHEMBL3263630,574.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nccn2c1,6.241088108,587.2896400440001,6,2,7.075520000000008,False
2619,CHEMBL5197174,580.0,nM,CN1CCN(c2ccc(Nc3nc(Nc4ccc(F)c(F)c4)c4ncn(CC5CC5)c4n3)cc2)CC1,6.236572006,490.240499336,8,2,4.7535000000000025,True
2620,CHEMBL3787112,580.0,nM,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,6.236572006,349.19026035600007,6,2,3.0429000000000013,True
2621,CHEMBL3920744,584.0,nM,COc1cc(F)cc(-c2nn(C3CCc4ccccc43)c3ncnc(N)c23)c1,6.233587153,375.14953841600004,6,1,3.7588000000000017,True
2622,CHEMBL5188432,593.1,nM,C=CC(=O)N1CCC(Nc2ncnc3[nH]cc(C(=O)N4CC(Oc5ccccc5)C4)c23)CC1,6.226872076,446.20663869199996,6,2,2.4501999999999997,True
2623,CHEMBL4079595,596.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCC(OC)CC1,6.22475374,662.321668444,8,3,5.798120000000005,False
2624,CHEMBL4085457,607.0,nM,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,6.216811309,285.158960228,4,2,1.9352999999999994,True
2625,CHEMBL4564665,614.0,nM,CN1CCN(c2ccc(Nc3nc(-c4cccc(NC(=O)c5ccc(Cl)cc5)c4)sc3C(N)=O)cc2)CC1,6.211831629,546.1604727839999,7,3,5.310100000000004,False
2626,CHEMBL4579565,617.0,nM,NC(=O)c1sc(-c2cccc(NC(=O)c3ccc(C(F)(F)F)cc3)c2)nc1Nc1ccc(C(=O)N2CCOCC2)cc1,6.209714836,595.1501099080001,7,3,5.396100000000004,False
2627,CHEMBL3948372,618.0,nM,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1nccc(-c2ccnc3[nH]c(C4=CCNCC4)cc23)c1CO,6.209011525,525.217617976,6,3,4.549600000000003,True
2628,CHEMBL4871140,623.0,nM,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5F)cc4)[nH]c23)C1,6.205511953,471.170667784,5,2,3.698900000000002,True
2629,CHEMBL4856652,632.0,nM,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(F)cc5)cc4)[nH]c23)CC1,6.199282922,471.170667784,5,2,3.698900000000002,True
2630,CHEMBL4460690,637.0,nM,CN1CCN(c2ccc(Nc3nc(-c4cccc(NC(=O)c5ccc(C(F)(F)F)cn5)c4)sc3C(N)=O)cc2)CC1,6.195860568,581.182078732,8,3,5.070500000000004,False
2631,CHEMBL5178256,637.75,nM,CNc1nc(NCC(NC(=O)CCl)c2ccccc2)nc(Nc2cc(C(C)(C)C)[nH]n2)n1,6.195349533,457.2105341960001,8,5,3.1857000000000015,True
2632,CHEMBL3940428,640.0,nM,C=CC(=O)NCC1CCNc2c(C(N)=O)c(-c3cnn(Cc4ccccc4)c3)nn21,6.193820026,405.1913229760001,7,3,1.5526999999999995,True
2633,CHEMBL4208482,640.0,nM,CC(C)(C)c1ccc2c(c1)CN(c1cccc(-c3nc(N)nc(Nc4ccc(N5CCOCC5)cc4)n3)c1CO)C2=O,6.193820026,565.2801379800001,9,3,4.651200000000003,True
2634,CHEMBL3401285,650.0,nM,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccncn2)n1,6.187086643,472.1681450080001,8,2,4.481920000000003,True
2635,CHEMBL4163691,651.95,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,6.18578571,470.206638692,8,2,4.635000000000003,True
2636,CHEMBL5205173,660.2,nM,Cc1ccc(NC(=O)c2cccc(-c3ccccc3)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.18032448,514.2117240720002,6,4,6.282420000000005,False
2637,CHEMBL4069186,667.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)NCCOC,6.175874166,622.290368316,8,4,4.923320000000003,True
2638,CHEMBL1916907,670.0,nM,CNc1cc2c(cc1F)nc(Oc1ccccc1C)c1cncn12,6.173925197,322.12298932000004,5,1,4.1640200000000025,True
2639,CHEMBL4872521,676.0,nM,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)n(N)c23)CC1,6.170053304,482.206638692,7,2,3.1371,True
2640,CHEMBL4639930,676.0,nM,C=CC(=O)NCCOc1cc(C(O)(c2ccccc2)c2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,6.170053304,578.2129471960001,4,4,6.614000000000005,False
2641,CHEMBL4877739,683.0,nM,C=CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(OC)cc5)cc4)[nH]c23)C1,6.165579296,471.19065428,6,2,3.7311000000000023,True
2642,CHEMBL5174837,694.3,nM,Cc1ccc(NC(=O)c2cccc(-c3ccc(F)cc3)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.158452835,532.2023022600001,6,4,6.421520000000005,False
2643,CHEMBL3649458,695.5,nM,Cn1cc(-c2cccc(-n3ncc4cc(C(C)(C)C)cc(CO)c4c3=O)c2CO)cc1C(N)=O,6.157702866,460.21105537599993,7,3,2.7721999999999998,True
2644,CHEMBL3605105,699.2,nM,Nc1ncc(-c2cnn(Cc3ccccc3)c2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,6.15539858,474.151432324,6,1,7.2496000000000045,True
2645,CHEMBL4871949,709.0,nM,C=CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)n(C)c23)CC1,6.149353765,469.211389724,6,1,4.123000000000004,True
2646,CHEMBL4868893,709.0,nM,Cc1c(NC(=O)c2cccc(C(C)(C)C)c2)cccc1-c1cc2[nH]cnc2c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.149353765,588.284889012,6,3,6.699120000000007,False
2647,CHEMBL5177636,710.0,nM,CC(C)c1cccc(NCC(=O)NC2CCCN(c3ncnc4[nH]ccc34)C2)c1,6.148741651,392.23245951600006,5,3,3.2784000000000013,True
2648,CHEMBL4126797,718.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C)c(=O)c3cnc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4OC)nc32)c1,6.143875556,570.2339160600001,11,2,2.0245999999999995,False
2649,CHEMBL4874448,718.2,nM,CN1CCN(c2ccc(-c3cc4c(N5CCN(C(=O)Nc6ccc(Cl)c(C(F)(F)F)c6)CC5)ncnc4s3)cc2)CC1,6.143754599,615.179491888,7,1,6.136400000000005,False
2650,CHEMBL4218760,725.2,nM,C=CC(=O)NCCC(=O)NC1Cn2c(c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1=C,6.139542205,494.20663869200007,7,3,3.676700000000002,True
2651,CHEMBL4572535,730.0,nM,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccncc3)cc2)CC1,6.13667714,430.211724072,7,2,3.7496000000000027,True
2652,CHEMBL4548804,733.0,nM,NC(=O)c1sc(-c2cccc(NC(=O)c3ccc(F)cc3)c2)nc1Nc1ccc(C(=O)N2CCOCC2)cc1,6.134896025,545.1533034680001,7,3,4.516400000000003,True
2653,CHEMBL3958574,739.0,nM,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cc5ccccc5[nH]4)c3c2)c1,6.131355562,378.148061196,2,3,5.502700000000003,True
2654,CHEMBL3907847,739.0,nM,C=CC(=O)Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,6.131355562,315.057467872,2,2,4.146900000000001,True
2655,CHEMBL3904442,739.0,nM,C=CC(=O)Nc1cc(-c2cnc3[nH]ccc3c2)ccc1F,6.131355562,281.096440224,2,2,3.493500000000001,True
2656,CHEMBL3914851,739.0,nM,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cc5ccc(C)cc5[nH]4)c3c2)c1,6.131355562,392.16371126,2,3,5.811120000000003,True
2657,CHEMBL3976245,739.0,nM,C=CC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)n1,6.131355562,264.101111004,3,2,2.7494000000000005,True
